3111,"Towing, tugging, docking, and related services",0.001,0.001
311101,"Towing, tugging, docking and related services",0.001,0.001
3112,Operation of port waterfront terminals,0,0
311201,Operation of port waterfront terminals,0,0
3113,Marine cargo handling,0.025,0.026
311301,Marine cargo handling,0.025,0.026
312,Services related to air transportation,0.031,0.031
3121,"Other airport operations, excluding aircraft maintenance and repair",0.031,0.031
312101,"Other airport operations, excluding aircraft maintenance and repair",0.031,0.031
313,Other services related to transportation activities (partial),0.02,0.02
3131,Arrangement of freight and cargo,0.02,0.02
313101,Arrangement of freight and cargo,0.02,0.02
32,"Warehousing, storage, and related services",0.038,0.038
321,"Warehousing, storage, and related services",0.038,0.038
3211,"Warehousing, storage, and related services",0.038,0.038
321101,"Warehousing, storage, and related services",0.038,0.038
33,"Publishing sales, excluding software",0.716,0.733
331,"Book, periodical, and newspaper publishing sales and subscriptions",0.506,0.522
3311,Sales of books,0.3,0.303
331101,Sales of textbooks,0.085,0.083
331102,"Sales of technical, scientific, and professional books",0.084,0.091
331103,Sales of religious books,0.016,0.016
331104,Sales of general adult and juvenile books,0.052,0.052
331105,Sales of general reference books,0.005,0.005
331106,Sales of digital books,0.057,0.057
3312,Sales and subscriptions of periodicals and newspapers,0.207,0.219
331201,Sales and subscriptions of periodicals,0.1,0.103
331202,Newspaper subscription and single copy sales,0.107,0.116
332,"Directory, mailing list, and related compilations publishing sales",0.007,0.007
3321,"Directory, mailing list, and related compilations publishing sales",0.007,0.007
332101,"Directory, mailing list, and related compilations publishing sales",0.007,0.007
333,Greeting card publishing sales,0.071,0.07
3331,Greeting card publishing sales,0.071,0.07
333101,Greeting card publishing sales,0.071,0.07
334,"Calendars, yearbooks, and other miscellaneous publishing sales",0.021,0.022
3341,"Calendars, yearbooks, and other miscellaneous publishing sales",0.021,0.022
334101,"Calendars, yearbooks, and other miscellaneous publishing sales",0.021,0.022
335,"Internet publishing and broadcasting subscription, content access, and licensing sales",0.111,0.112
3351,"Internet publishing and broadcasting subscription, content access, and licensing sales",0.111,0.112
335101,"Internet publishing and broadcasting subscription, content access, and licensing sales",0.111,0.112
34,Software publishing,1.049,1.053
341,System software publishing,0.348,0.342
3411,System software publishing,0.348,0.342
341101,System software publishing,0.348,0.342
342,Application software publishing,0.701,0.711
3421,Application software publishing,0.701,0.711
342101,Desktop and portable device application software publishing,0.287,0.292
342103,"Application software publishing, cross-industry, vertical market, utilities, and other",0.34,0.352
342104,"Application software publishing, game software",0.074,0.067
35,Network compensation from broadcast and cable television and radio,0.212,0.224
351,"Affiliate agreements, programming sales, and retransmission fees for cable and broadcast tv",0.206,0.218
3511,"Affiliate agreements, programming sales, and retransmission fees for cable and broadcast tv",0.206,0.218
351101,"Affiliate agreements, programming sales, and retransmission fees for cable and broadcast tv",0.206,0.218
352,"Affiliate agreements, programming sales, and retransmission fees for radio",0.006,0.006
3521,"Affiliate agreements, programming sales, and retransmission fees for radio",0.006,0.006
352101,"Affiliate agreements, programming sales, and retransmission fees for radio",0.006,0.006
36,Advertising space and time sales,0.2,0.196
361,"Advertising space sales in periodicals, newspapers, directories, and mailing lists",0.046,0.044
3611,Advertising space sales in periodicals and newspapers,0.032,0.031
361101,Advertising space sales in periodicals,0.024,0.023
361102,Advertising space sales in newspapers,0.008,0.007
3612,Advertising space sales in directories and mailing lists,0.014,0.014
361201,Advertising space sales in directories and mailing lists,0.014,0.014
362,Television advertising time sales,0.008,0.008
3621,Television advertising time sales,0.008,0.008
362103,Local cable system advertising time sales,0.008,0.008
363,Radio advertising time sales,0.018,0.019
3631,Radio advertising time sales,0.018,0.019
363101,Radio advertising time sales,0.018,0.019
365,"Internet advertising sales, excluding Internet advertising sold by print publishers",0.129,0.125
3651,"Internet advertising sales, excluding Internet advertising sold by print publishers",0.129,0.125
365101,"Internet advertising sales, excluding Internet advertising sold by print publishers",0.129,0.125
37,"Telecommunication, cable, and internet user services",2.983,2.981
371,Wired telephone services,0.435,0.424
3711,Residential wired telephone services,0.257,0.251
371101,Local residential wired telephone service,0.151,0.148
371102,Long distance residential wired telephone service,0.085,0.082
371103,All-distance residential wired telephone service,0.02,0.02
3712,Business wired telephone services,0.1,0.094
371201,Local business wired telephone service,0.032,0.032
371202,Long distance business wired telephone service,0.008,0.008
371203,All-distance business wired telephone service (partial),0.004,0
371204,Private line wired telephone service,0.055,0.054
3713,Other wired telephone services,0.079,0.078
371301,Other wired telephone services,0.079,0.078
372,Wireless telecommunication services,0.882,0.871
3721,Cellular phone and other wireless telecommunication services,0.882,0.871
372101,Cellular phone and other wireless telecommunication services,0.882,0.871
373,Cable and satellite subscriber services,0.682,0.692
3731,Cable and satellite subscriber services,0.682,0.692
373101,Cable and satellite subscriber services,0.682,0.692
374,Internet access services,0.197,0.192
3741,Internet access services,0.197,0.192
374102,Residential Internet access services,0.162,0.158
374103,Business Internet access services,0.035,0.034
375,Bundled wired telecommunications access services,0.787,0.802
3751,Bundled wired telecommunications access services,0.787,0.802
375101,Bundled wired telecommunications access services,0.787,0.802
38,Data processing and related services,0.393,0.397
381,Data processing and related services,0.393,0.397
3811,Data processing and related services,0.393,0.397
381101,"Hosting, ASP and other IT infrastructure provisioning services",0.212,0.219
381102,Business process management services,0.091,0.09
381103,"Data management, information transformation and other services",0.09,0.088
39,Credit intermediation services (partial),1.943,1.828
391,Loan services (partial),1.199,1.097
3911,Business loans (partial),0.042,0.037
391101,Business loans (partial),0.042,0.037
3912,Consumer loans (partial),1.058,0.969
391201,Residential real estate loans (partial),0.822,0.743
391202,Vehicle loans (partial),0.043,0.043
391203,"Credit cards, overdraft credit, and related plans (partial)",0.192,0.183
3913,Other loans and loan services (partial),0.098,0.091
391301,Other loans and loan services (partial),0.098,0.091
392,Deposit services (partial),0.627,0.616
3921,Deposit services (partial),0.627,0.616
392101,Deposit services (partial),0.627,0.616
393,"Other credit intermediation services, including trust services (partial)",0.117,0.115
3931,"Other credit intermediation services, including trust services (partial)",0.117,0.115
393101,"Other credit intermediation services, including trust services (partial)",0.117,0.115
40,Investment services,2.348,2.357
401,"Securities brokerage, dealing, investment advice, and related services",0.764,0.68
4011,"Securities brokerage, dealing, investment advice, and related services",0.764,0.68
401101,"Securities brokerage, dealing, and investment advice",0.524,0.479
401102,Securities brokerage and dealing related services (partial),0.24,0.201
402,Portfolio management,1.354,1.429
4021,Portfolio management,1.354,1.429
402101,Portfolio management,1.354,1.429
403,Investment banking,0.229,0.248
4031,Investment banking,0.229,0.248
403101,Investment banking,0.229,0.248
41,Insurance and annuities,2.831,2.833
411,Insurance,2.481,2.486
4111,Insurance,2.481,2.486
411101,Life insurance,0.279,0.276
411102,"Disability insurance, including accidental death",0.022,0.022
411103,Health and medical insurance,0.835,0.836
411104,Property and casualty insurance,1.345,1.351
412,Annuities,0.349,0.347
4121,Annuities,0.349,0.347
412101,Annuities,0.349,0.347
43,Real estate services (partial),1.591,1.621
431,Nonresidential real estate services,0.509,0.515
4311,Nonresidential real estate rents,0.234,0.231
431101,"Office buildings, gross rents",0.073,0.074
431102,"Retail properties, gross rents",0.066,0.064
431103,"Industrial buildings, gross rents",0.013,0.014
431104,"Self-service storage and miniwarehouses, gross rents",0.071,0.07
431105,"Other nonresidential buildings, gross rents",0.011,0.01
4312,"Nonresidential property sales and leases including land, brokerage fees and commissions",0.261,0.269
431201,"Nonresidential property sales and leases including land, brokerage fees and commissions",0.261,0.269
4313,Nonresidential property management fees,0.015,0.015
431301,Nonresidential property management fees,0.015,0.015
432,Residential real estate services (partial),1.039,1.064
4321,"Residential property sales and rental, brokerage fees and commissions",1.007,1.033
432101,"Residential property sales and rental, brokerage fees and commissions",1.007,1.033
4322,Residential property management fees,0.032,0.031
432201,Residential property management fees,0.032,0.031
433,Real estate appraisal fees,0.042,0.042
4331,Real estate appraisal fees,0.042,0.042
433101,Real estate appraisal fees,0.042,0.042
44,Rental and leasing of goods (partial),0.213,0.211
441,Passenger car rental,0.112,0.11
4411,Passenger car rental,0.112,0.11
441101,Passenger car rental,0.112,0.11
442,"Truck, trailer, and RV rental and leasing",0.068,0.069
4421,"Truck, trailer, and RV rental and leasing",0.068,0.069
442101,"Truck, truck trailer and RV rental",0.014,0.014
442102,"Truck, truck trailer and RV leasing",0.054,0.054
443,"Construction, mining, and forestry machinery and equipment rental and leasing",0.034,0.033
4431,"Construction, mining, and forestry machinery and equipment rental and leasing",0.034,0.033
443101,"Construction, mining, and forestry machinery and equipment rental and leasing",0.034,0.033
45,Professional services (partial),3.376,3.429
451,Legal services,1.532,1.581
4511,Legal services,1.532,1.581
451101,Legal services,1.532,1.581
452,Accounting services (partial),0.226,0.228
4521,"Accounting services, excluding payroll",0.226,0.228
452101,Financial auditing,0.038,0.037
452102,Tax preparation and planning,0.122,0.124
452103,Bookkeeping and compilation,0.028,0.029
452104,"Other accounting services, including billing and review",0.038,0.038
453,Architectural and engineering services,1.119,1.126
4531,Architectural services,0.035,0.034
453101,Architectural services,0.035,0.034
4532,Engineering services,1.084,1.092
453201,Engineering services,1.084,1.092
454,"Management, scientific, and technical consulting services",0.279,0.272
4541,Management consulting services,0.279,0.272
454101,Administrative and general management consulting services,0.177,0.174
454102,Human resources consulting services,0.021,0.02
454103,Marketing consulting services,0.048,0.048
454104,"Process, physical distribution, and logistics consulting services",0.028,0.026
454105,Other management consulting services,0.005,0.005
455,Advertising and related services (partial),0.026,0.026
4551,Advertising agency services,0.026,0.026
455101,Advertising agency services,0.026,0.026
456,Information technology (IT) technical support and consulting services (partial),0.195,0.196
4561,Information technology (IT) technical support and consulting services (partial),0.195,0.196
456101,Information technology (IT) technical support and consulting services (partial),0.195,0.196
46,Employment services,0.132,0.134
461,Permanent placement services,0.008,0.008
4611,Permanent placement services,0.008,0.008
461101,Permanent placement services,0.008,0.008
462,Executive search services,0.003,0.003
4621,Executive search services,0.003,0.003
462101,Executive search services,0.003,0.003
463,Staffing services,0.122,0.124
4631,Temporary help services,0.063,0.065
463101,Temporary help services,0.063,0.065
4632,Co-employment staffing services,0.059,0.059
463201,Co-employment staffing services,0.059,0.059
47,Travel arrangement services  (partial),0.082,0.08
471,Arrangement of flights  (partial),0.027,0.027
4711,Arrangement of international flights,0.017,0.017
471101,Arrangement of international flights,0.017,0.017
4712,Arrangement of domestic flights,0.01,0.011
471201,Arrangement of domestic flights (partial),0.01,0.011
472,Arrangement of vehicle rentals and lodging,0.01,0.009
4721,Arrangement of vehicle rentals and lodging,0.01,0.009
472101,Arrangement of vehicle rentals and lodging (partial),0.01,0.009
473,Arrangement of cruises and tours,0.017,0.015
4731,Arrangement of cruises and tours,0.017,0.015
473101,Arrangement of cruises and tours,0.017,0.015
474,Other travel arrangements (partial),0.028,0.028
4741,Other travel arrangements (partial),0.028,0.028
474101,Other travel arrangements (partial),0.028,0.028
48,Selected security services (partial),0.063,0.064
481,Security guard services,0.063,0.064
4811,Security guard services,0.063,0.064
481101,Security guard services,0.063,0.064
49,Cleaning and building maintenance services (partial),0.063,0.062
491,Janitorial services,0.063,0.062
4911,Janitorial services,0.063,0.062
491101,Janitorial services,0.063,0.062
50,Waste collection and remediation services (partial),0.181,0.185
501,Waste collection,0.181,0.185
5011,Solid waste collection,0.181,0.185
501101,Solid waste collection,0.181,0.185
51,Health care services,17.602,17.716
511,Outpatient care (partial),10.708,10.759
5111,Outpatient care (partial),10.708,10.759
511101,Physician care,4.174,4.159
511102,Medical laboratory and diagnostic imaging center care,0.354,0.346
511103,Home health and hospice care,0.735,0.745
511104,Hospital outpatient care,4.223,4.29
511105,Dental care,1.222,1.219
512,Inpatient care,6.815,6.878
5121,Inpatient care,6.815,6.878
512101,Hospital inpatient care,5.287,5.339
512102,Nursing home care,1.261,1.269
512103,Intellectual and developmental disability center care,0.267,0.27
513,"Sales of blood and blood products, organs, and tissues",0.079,0.079
5131,"Sales of blood and blood products, organs, and tissues",0.079,0.079
513101,"Sales of blood and blood products, organs, and tissues",0.079,0.079
53,Accommodation services,1.204,1.218
531,Traveler accommodation services,1.204,1.218
5311,Traveler accommodation services,1.204,1.218
531101,Guestroom or unit rental,1.106,1.118
531102,Other traveler accommodation services,0.098,0.1
54,Food and beverage for immediate consumption services (partial),0.616,0.617
541,Food and beverage for immediate consumption services (partial),0.616,0.617
5411,Food and nonalcoholic beverages for immediate consumption (partial),0.524,0.525
541101,Food and nonalcoholic beverages for immediate consumption (partial),0.524,0.525
5412,Alcoholic beverages for immediate consumption (partial),0.091,0.092
541201,Alcoholic beverages for immediate consumption (partial),0.091,0.092
55,Repair and maintenance services (partial),0.729,0.746
551,Commercial and industrial machinery and equipment repair and maintenance,0.02,0.02
5511,Commercial and industrial machinery and equipment repair and maintenance,0.02,0.02
551101,Commercial machinery repair and maintenance,0.02,0.02
552,Motor vehicle repair and maintenance (partial),0.619,0.637
5521,Motor vehicle repair and maintenance (partial),0.619,0.637
552101,Motor vehicle repair and maintenance (partial),0.619,0.637
553,Ship repair and maintenance,0.052,0.049
5531,Ship repair and maintenance,0.052,0.049
553101,"Ship repair, military",0.05,0.048
553102,"Ship repair, nonmilitary",0.001,0.001
554,Aircraft repair and maintenance,0.04,0.04
5541,Aircraft repair and maintenance,0.04,0.04
554101,Aircraft repair and maintenance,0.04,0.04
56,Entertainment services (partial),0.839,0.824
561,Membership dues and admissions and recreation facility use fees (partial),0.441,0.443
5611,Membership dues and admissions and recreation facility use fees (partial),0.441,0.443
561101,Membership dues,0.28,0.278
561102,Admissions and recreational facilities use fees (partial),0.161,0.164
562,Recreational activity instruction fees (partial),0.008,0.008
5621,Recreational activity instruction fees (partial),0.008,0.008
562101,Recreational activity instruction fees (partial),0.008,0.008
563,Gaming receipts (partial),0.39,0.374
5631,Gaming receipts (partial),0.39,0.374
563101,Gaming receipts (partial),0.39,0.374
57,Wholesale trade services,10.557,10.592
571,Machinery and equipment and parts and supplies wholesaling,5.055,5.006
5711,Machinery and equipment and parts and supplies wholesaling,5.055,5.006
571101,Machinery and equipment wholesaling,3.977,-
571102,Parts and supplies for machinery and equipment wholesaling,1.078,1.155
571103,Machinery and vehicle wholesaling,-,2.793
571104,Professional and commercial equipment wholesaling,-,1.057
572,Furnishings wholesaling,0.179,0.187
5721,Furnishings wholesaling,0.179,0.187
572101,Furnishings wholesaling,0.179,0.187
573,"Building materials, paint, and hardware wholesaling",0.182,0.184
5731,"Building materials, paint, and hardware wholesaling",0.182,0.184
573101,"Building materials, paint, and hardware wholesaling",0.182,0.184
574,"Metals, minerals, and ores wholesaling",0.069,0.071
5741,"Metals, minerals, and ores wholesaling",0.069,0.071
574101,"Metals, minerals, and ores wholesaling",0.069,0.071
575,Chemicals and allied products wholesaling,1.14,1.198
5751,Chemicals and allied products wholesaling,1.14,1.198
575101,Chemicals and allied products wholesaling,1.14,1.198
576,Paper and plastics products wholesaling,0.149,0.158
5761,Paper and plastics products wholesaling,0.149,0.158
576101,Paper and plastics products wholesaling,0.149,0.158
577,Apparel wholesaling,0.596,0.61
5771,Apparel wholesaling,0.596,0.61
577101,Apparel wholesaling,0.596,0.61
578,Food and alcohol wholesaling,1.362,1.343
5781,Food and alcohol wholesaling,1.362,1.343
578101,Food wholesaling,1.015,0.994
578102,Alcohol wholesaling,0.347,0.35
579,Other commodities wholesaling,1.826,1.835
5791,Other commodities wholesaling,1.826,1.835
579101,Other commodities wholesaling,1.826,1.835
58,Retail trade services,9.854,9.698
581,Food and alcohol retailing,2.284,2.284
5811,Food and alcohol retailing,2.284,2.284
581102,Food retailing,2.007,2.014
581103,Alcohol retailing,0.276,0.27
582,"Health and beauty care retailing, including optical goods",1.748,1.749
5821,"Health and beauty care retailing, including optical goods",1.748,1.749
582101,"Health and beauty care retailing, including optical goods",1.748,1.749
583,"Apparel, jewelry, footwear, and accessories retailing",1.616,1.617
5831,"Apparel, jewelry, footwear, and accessories retailing",1.616,1.617
583101,"Apparel, footwear, and accessories retailing",1.35,1.357
583102,Jewelry retailing,0.266,0.26
584,"Computer hardware, software, and supplies retailing",0.241,0.239
5841,"Computer hardware, software, and supplies retailing",0.241,0.239
584101,"Computer hardware, software, and supplies retailing",0.241,0.239
585,"TV, video, and photographic equipment and supplies retailing",0.102,0.09
5851,"TV, video, and photographic equipment and supplies retailing",0.102,0.09
585101,"TV, video, and photographic equipment and supplies retailing",0.102,0.09
586,Automobiles and automobile parts retailing,0.643,0.632
5861,Automobiles and automobile parts retailing,0.643,0.632
586101,Automobile retailing (Partial),0.362,0.346
586102,"Automotive parts, including tires, retailing",0.28,0.286
587,Manufactured (mobile) homes retailing,0.028,-
5871,Manufactured (mobile) homes retailing,0.028,-
587101,Manufactured (mobile) homes retailing,0.028,-
588,"RVs, trailers, and campers retailing",0.026,0.026
5881,"RVs, trailers, and campers retailing",0.026,0.026
588101,"RVs, trailers, and campers retailing",0.026,0.026
589,"Sporting goods, including boats, retailing",0.236,0.236
5891,"Sporting goods, including boats, retailing",0.236,0.236
589101,"Sporting goods, including boats, retailing",0.236,0.236
58A,"Lawn, garden, and farm equipment and supplies retailing",0.264,0.258
58A1,"Lawn, garden, and farm equipment and supplies retailing",0.264,0.258
58A101,"Lawn, garden, and farm equipment and supplies retailing",0.264,0.258
58B,Furniture retailing,0.288,0.291
58B1,Furniture retailing,0.288,0.291
58B101,Furniture retailing,0.288,0.291
58C,Flooring and floor coverings retailing,0.111,0.111
58C1,Flooring and floor coverings retailing,0.111,0.111
58C101,Flooring and floor coverings retailing,0.111,0.111
58D,Hardware and building materials and supplies retailing,0.288,0.281
58D1,Hardware and building materials and supplies retailing,0.288,0.281
58D101,Hardware and building materials and supplies retailing,0.288,0.281
58E,Major household appliance retailing,0.09,0.091
5.80E+02,Major household appliance retailing,0.09,0.091
5.80E+102,Major household appliance retailing,0.09,0.091
58F,Fuels and lubricants retailing,0.761,0.629
58F1,Fuels and lubricants retailing,0.761,0.629
58F101,Automotive fuels and lubricants retailing,0.698,0.572
58F102,Household fuels retailing,0.062,0.056
58G,Cleaning supplies and paper products retailing,0.168,0.171
58G1,Cleaning supplies and paper products retailing,0.168,0.171
58G101,Cleaning supplies and paper products retailing,0.168,0.171
58H,Book retailing,0.038,0.041
58H1,Book retailing,0.038,0.041
58H101,Book retailing,0.038,0.041
58I,Other merchandise retailing (partial),0.924,0.953
58I1,Other merchandise retailing (partial),0.924,0.953
58I101,Other merchandise retailing (partial),0.924,0.953
60,Mining services,1.068,1.03
601,Mining services,1.068,1.03
6011,Mining services,1.068,1.03
601101,Metal mining services,0.016,0.016
601102,Support activities for coal mining,0.016,0.017
601103,Drilling oil and gas wells services,0.284,0.273
601104,Support activities for oil and gas operations,0.745,0.717
601105,Nonmetallic minerals mining services,0.007,0.007
80,Construction (partial),1.688,1.733
801,New nonresidential building construction,1.574,1.618
8011,New nonresidential building construction,1.574,1.618
801101,New warehouse building construction,0.135,0.14
801102,New school building construction,0.388,0.402
801103,New office building construction,0.467,0.478
801104,New industrial building construction,0.282,0.291
801105,New health care building construction,0.302,0.307
802,Maintenance and repair of nonresidential buildings (partial),0.114,0.115
8021,Maintenance and repair of nonresidential buildings (partial),0.114,0.115
802101,Maintenance and repair of nonresidential buildings (partial),0.114,0.115
